"id","adc_mq135","adc_mq136","adc_mq137","adc_mq138","adc_mq2","adc_mq3","adc_tgs822","adc_tgs2620","temp","humidity","time","createdAt","updatedAt","roastId","roastStatus"
19675,20749,2756,16103,14802,9662,21644,19963,21912,70.41000366,16.92000008,2024-03-21 09:24:00.671 +0700,2024-03-21 16:24:03.509 +0700,2024-03-21 16:24:03.509 +0700,57,3
19676,20738,2756,16099,14803,9670,21639,19963,21917,70.36000061,16.96999931,2024-03-21 09:24:00.931 +0700,2024-03-21 16:24:03.509 +0700,2024-03-21 16:24:03.509 +0700,57,3
19677,20737,2756,16095,14790,9664,21638,19962,21915,70.37999725,16.90999985,2024-03-21 09:24:01.173 +0700,2024-03-21 16:24:03.509 +0700,2024-03-21 16:24:03.509 +0700,57,3
19678,20741,2752,16091,14785,9659,21638,19960,21907,70.37999725,16.86000061,2024-03-21 09:24:01.414 +0700,2024-03-21 16:24:03.509 +0700,2024-03-21 16:24:03.509 +0700,57,3
19679,20740,2760,16088,14774,9655,21634,19955,21910,70.37999725,16.86000061,2024-03-21 09:24:01.681 +0700,2024-03-21 16:24:03.509 +0700,2024-03-21 16:24:03.509 +0700,57,3
19680,20741,2752,16085,14763,9652,21634,19953,21906,70.37999725,16.96999931,2024-03-21 09:24:01.904 +0700,2024-03-21 16:24:03.509 +0700,2024-03-21 16:24:03.509 +0700,57,3
19681,20740,2756,16083,14750,9648,21637,19948,21905,70.37999725,16.89999962,2024-03-21 09:24:02.156 +0700,2024-03-21 16:24:03.509 +0700,2024-03-21 16:24:03.509 +0700,57,3
19682,20742,2752,16086,14744,9645,21642,19949,21903,70.37999725,16.90999985,2024-03-21 09:24:02.425 +0700,2024-03-21 16:24:03.509 +0700,2024-03-21 16:24:03.509 +0700,57,3
19683,20745,2756,16081,14738,9642,21635,19946,21899,70.36000061,16.87999916,2024-03-21 09:24:02.690 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19684,20741,2752,16084,14736,9644,21638,19944,21893,70.36000061,16.86000061,2024-03-21 09:24:03.438 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19685,20742,2760,16078,14738,9637,21635,19941,21896,70.36000061,16.95999908,2024-03-21 09:24:03.460 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19686,20739,2756,16079,14737,9632,21634,19943,21891,70.36000061,16.92000008,2024-03-21 09:24:03.479 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19687,20745,2756,16081,14745,9631,21639,19941,21893,70.41000366,17.01000023,2024-03-21 09:24:03.686 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19688,20744,2756,16077,14743,9629,21633,19945,21895,70.38999939,16.89999962,2024-03-21 09:24:03.933 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19689,20742,2756,16076,14745,9634,21638,19945,21892,70.38999939,16.94000053,2024-03-21 09:24:04.202 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19690,20742,2756,16074,14753,9629,21636,19936,21889,70.37999725,16.94000053,2024-03-21 09:24:04.437 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19691,20738,2761,16070,14745,9625,21633,19934,21890,70.38999939,16.89999962,2024-03-21 09:24:04.701 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19692,20742,2752,16071,14749,9627,21634,19938,21894,70.37999725,16.90999985,2024-03-21 09:24:04.951 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19693,20734,2760,16074,14743,9617,21635,19940,21756,70.38999939,16.87999916,2024-03-21 09:24:05.191 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19694,20731,2752,16074,14736,9608,21643,19932,21750,70.37999725,16.90999985,2024-03-21 09:24:05.455 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19695,20737,2752,16069,14734,9607,21641,19926,21752,70.36000061,16.95999908,2024-03-21 09:24:05.700 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19696,20729,2752,16069,14734,9606,21641,19926,21752,70.38999939,16.87999916,2024-03-21 09:24:05.963 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19697,20734,2756,16064,14733,9610,21630,19920,21750,70.37999725,16.93000031,2024-03-21 09:24:06.207 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19698,20740,2752,16066,14747,9613,21635,19925,21756,70.37999725,16.89999962,2024-03-21 09:24:06.450 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19699,20739,2752,16064,14746,9624,21634,19924,21755,70.36000061,16.90999985,2024-03-21 09:24:06.713 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19700,20734,2752,16060,14750,9631,21632,19916,21746,70.36000061,16.95999908,2024-03-21 09:24:06.958 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19701,20736,2752,16057,14750,9626,21627,19910,21749,70.38999939,17.01000023,2024-03-21 09:24:07.225 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19702,20723,2752,16060,14748,9615,21633,19912,21749,70.38999939,16.89999962,2024-03-21 09:24:07.479 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19703,20736,2752,16050,14743,9610,21631,19908,21751,70.41000366,17.04000092,2024-03-21 09:24:07.725 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19704,20728,2752,16055,14749,9606,21631,19905,21744,70.38999939,17.01000023,2024-03-21 09:24:07.989 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19705,20727,2752,16056,14750,9604,21631,19899,21740,70.34999847,16.87999916,2024-03-21 09:24:08.230 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19706,20729,2752,16046,14748,9604,21628,19896,21740,70.41000366,16.94000053,2024-03-21 09:24:08.469 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19707,20729,2757,16050,14752,9725,21632,19896,21741,70.38999939,16.98999977,2024-03-21 09:24:08.711 +0700,2024-03-21 16:24:09.739 +0700,2024-03-21 16:24:09.739 +0700,57,3
19708,20724,2753,16045,14749,9606,21626,19891,21740,70.37999725,16.96999931,2024-03-21 09:24:08.987 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19709,20725,2756,16047,14741,9613,21626,19891,21734,70.36000061,16.94000053,2024-03-21 09:24:09.634 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19710,20735,2752,16051,14745,9620,21629,19894,21736,70.41999817,16.96999931,2024-03-21 09:24:09.654 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19711,20733,2756,16045,14740,9609,21632,19889,21735,70.38999939,16.92000008,2024-03-21 09:24:09.718 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19712,20733,2756,16047,14748,9600,21625,19890,21733,70.37999725,16.95999908,2024-03-21 09:24:09.992 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19713,20730,2756,16053,14752,9722,21632,19890,21731,70.38999939,17.04000092,2024-03-21 09:24:10.221 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19714,20734,2752,16044,14747,9715,21628,19889,21734,70.37999725,16.96999931,2024-03-21 09:24:10.499 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19715,20732,2752,16044,14747,9714,21629,19890,21729,70.37999725,16.94000053,2024-03-21 09:24:10.745 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19716,20735,2753,16043,14746,9710,21630,19887,21731,70.38999939,16.98999977,2024-03-21 09:24:11.004 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19717,20736,2752,16043,14745,9705,21631,19889,21726,70.38999939,16.87999916,2024-03-21 09:24:11.253 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19718,20739,2756,16041,14750,9699,21628,19884,21729,70.38999939,16.95999908,2024-03-21 09:24:11.493 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19719,20738,2756,16045,14746,9698,21632,19888,21734,70.36000061,16.89999962,2024-03-21 09:24:11.755 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19720,20739,2753,16043,14744,9705,21627,19886,21726,70.41999817,16.93000031,2024-03-21 09:24:12.000 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19721,20734,2752,16046,14734,9702,21630,19885,21725,70.37999725,17.02000046,2024-03-21 09:24:12.242 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19722,20732,2752,16044,14733,9703,21628,19889,21728,70.38999939,16.93000031,2024-03-21 09:24:12.513 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19723,20727,2752,16048,14734,9694,21625,19890,21726,70.37999725,16.93000031,2024-03-21 09:24:12.768 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19724,20734,2756,16050,14722,9692,21629,19890,21724,70.38999939,16.87999916,2024-03-21 09:24:13.021 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19725,20730,2756,16051,14716,9691,21632,19890,21725,70.41000366,16.90999985,2024-03-21 09:24:13.259 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19726,20729,2756,16047,14710,9691,21628,19889,21726,70.38999939,16.93000031,2024-03-21 09:24:13.525 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19727,20735,2752,16050,14705,9688,21632,19889,21725,70.36000061,16.89999962,2024-03-21 09:24:13.778 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19728,20726,2760,16049,14707,9689,21620,19892,21728,70.41999817,16.90999985,2024-03-21 09:24:14.026 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19729,20734,2756,16047,14708,9694,21626,19890,21725,70.38999939,16.86000061,2024-03-21 09:24:14.283 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19730,20732,2756,16049,14709,9696,21627,19892,21725,70.41999817,16.94000053,2024-03-21 09:24:14.520 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19731,20732,2752,16048,14723,9698,21629,19894,21733,70.41000366,16.87999916,2024-03-21 09:24:14.785 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19732,20726,2752,16055,14725,9692,21629,19898,21735,70.38999939,16.94000053,2024-03-21 09:24:15.026 +0700,2024-03-21 16:24:16.106 +0700,2024-03-21 16:24:16.106 +0700,57,3
19733,20736,2752,16052,14729,9688,21628,19900,21738,70.41000366,16.90999985,2024-03-21 09:24:15.288 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19734,20733,2752,16059,14737,9689,21630,19902,21735,70.41000366,16.86000061,2024-03-21 09:24:15.997 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19735,20731,2756,16054,14744,9691,21630,19897,21734,70.41000366,16.93000031,2024-03-21 09:24:16.017 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19736,20734,2757,16057,14757,9700,21630,19907,21737,70.41999817,16.90999985,2024-03-21 09:24:16.036 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19737,20734,2756,16061,14767,9704,21628,19899,21735,70.41000366,16.96999931,2024-03-21 09:24:16.288 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19738,20736,2756,16066,14773,9704,21632,19907,21732,70.44000244,16.93000031,2024-03-21 09:24:16.531 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19739,20737,2752,16070,14783,9715,21634,19906,21736,70.38999939,16.90999985,2024-03-21 09:24:16.805 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19740,20741,2752,16060,14790,9720,21635,19907,21741,70.41999817,16.89999962,2024-03-21 09:24:17.036 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19741,20743,2756,16072,14793,9723,21635,19908,21735,70.38999939,16.87999916,2024-03-21 09:24:17.298 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19742,20748,2760,16068,14801,9600,21628,19913,21747,70.38999939,16.86000061,2024-03-21 09:24:17.532 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19743,20746,2752,16072,14803,9627,21638,19914,21745,70.38999939,16.89999962,2024-03-21 09:24:17.811 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19744,20754,2756,16077,14809,9630,21644,19922,21748,70.41000366,16.85000038,2024-03-21 09:24:18.063 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19745,20748,2756,16078,14806,9623,21642,19918,21742,70.41000366,16.90999985,2024-03-21 09:24:18.305 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19746,20748,2756,16075,14811,9617,21636,19918,21746,70.37999725,16.87999916,2024-03-21 09:24:18.546 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19747,20749,2757,16076,14821,9606,21635,19921,21743,70.36000061,16.93000031,2024-03-21 09:24:18.813 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19748,20747,2761,16075,14826,9600,21629,19920,21742,70.38999939,16.89999962,2024-03-21 09:24:19.068 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19749,20746,2756,16066,14826,9721,21627,19915,21739,70.41000366,16.85000038,2024-03-21 09:24:19.321 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19750,20752,2756,16061,14825,9718,21622,19910,21740,70.37999725,16.90999985,2024-03-21 09:24:19.558 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19751,20753,2756,16052,14815,9704,21615,19906,21739,70.41999817,16.89999962,2024-03-21 09:24:19.804 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19752,20749,2756,16046,14814,9704,21616,19907,21738,70.41000366,16.86000061,2024-03-21 09:24:20.066 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19753,20753,2752,16037,14803,9702,21608,19891,21734,70.37999725,16.90999985,2024-03-21 09:24:20.314 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19754,20747,2756,16027,14800,9691,21597,19886,21724,70.41999817,16.93000031,2024-03-21 09:24:20.558 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19755,20743,2752,16010,14787,9677,21594,19876,21723,70.41999817,16.93000031,2024-03-21 09:24:20.826 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19756,20736,2752,16001,14767,9670,21585,19866,21714,70.41000366,16.94000053,2024-03-21 09:24:21.065 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19757,20728,2752,15981,14747,9648,21569,19853,21702,70.38999939,16.90999985,2024-03-21 09:24:21.327 +0700,2024-03-21 16:24:22.356 +0700,2024-03-21 16:24:22.356 +0700,57,3
19758,20721,2752,15967,14732,9637,21563,19849,21696,70.41000366,16.90999985,2024-03-21 09:24:21.571 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19759,20721,2752,15951,14713,9625,21550,19962,21685,70.37999725,16.96999931,2024-03-21 09:24:22.291 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19760,20719,2756,15935,14700,9616,21537,19953,21677,70.41999817,16.94000053,2024-03-21 09:24:22.311 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19761,20717,2752,15916,14685,9602,21526,19949,21664,70.41000366,16.93000031,2024-03-21 09:24:22.332 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19762,20705,2752,15902,14665,9456,21506,19939,21655,70.41000366,17.01000023,2024-03-21 09:24:22.596 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19763,20689,2756,15889,14644,9447,21501,19930,21637,70.37999725,16.96999931,2024-03-21 09:24:22.820 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19764,20693,2752,15874,14635,9437,21486,19929,21754,70.41999817,16.94000053,2024-03-21 09:24:23.073 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19765,20691,2756,15864,14628,9428,21469,19924,21744,70.41000366,16.95999908,2024-03-21 09:24:23.349 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19766,20689,2756,15854,14630,9421,21456,19932,21737,70.44000244,16.80999947,2024-03-21 09:24:23.583 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19767,20676,2757,15851,14626,9419,21444,19934,21726,70.41000366,16.96999931,2024-03-21 09:24:23.860 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19768,20670,2756,15861,14632,9421,21432,19942,21714,70.38999939,16.90999985,2024-03-21 09:24:24.106 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19769,20679,2756,15862,14639,9428,21426,19959,21713,70.37999725,16.90999985,2024-03-21 09:24:24.362 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19770,20679,2756,15872,14649,9435,21409,19849,21700,70.41000366,16.94000053,2024-03-21 09:24:24.600 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19771,20673,2752,15886,14662,9449,21394,19866,21698,70.41000366,16.96999931,2024-03-21 09:24:24.863 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19772,20684,2752,15909,14685,9607,21381,19899,21701,70.41999817,17.01000023,2024-03-21 09:24:25.118 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19773,20683,2753,15937,14702,9632,21372,19925,21699,70.38999939,16.93000031,2024-03-21 09:24:25.348 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19774,20694,2752,15971,14724,9665,21373,19956,21701,70.41000366,16.85000038,2024-03-21 09:24:25.622 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19775,20710,2752,16001,14747,9706,21364,20112,21704,70.38999939,16.90999985,2024-03-21 09:24:25.859 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19776,20730,2756,16036,14772,9612,21362,20154,21713,70.44000244,16.90999985,2024-03-21 09:24:26.105 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19777,20743,2756,16075,14798,9650,21359,20194,21720,70.41000366,16.90999985,2024-03-21 09:24:26.365 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19778,20745,2752,16108,14840,9689,21358,20223,21726,70.41999817,16.94000053,2024-03-21 09:24:26.614 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19779,20770,2752,16150,14882,9726,21363,20133,21748,70.41000366,16.89999962,2024-03-21 09:24:26.872 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19780,20786,2752,16190,14928,9895,21360,20176,21633,70.41000366,16.85000038,2024-03-21 09:24:27.126 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19781,20796,2756,16224,14970,9928,21369,20213,21647,70.44000244,16.85000038,2024-03-21 09:24:27.364 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19782,20812,2756,16268,15012,9973,21378,20373,21665,70.38999939,16.87999916,2024-03-21 09:24:27.635 +0700,2024-03-21 16:24:28.662 +0700,2024-03-21 16:24:28.662 +0700,57,3
19783,20824,2752,16297,15047,9888,21373,20411,21679,70.41999817,16.98999977,2024-03-21 09:24:27.872 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19784,20843,2756,16338,15092,9936,21381,20447,21697,70.38999939,16.93000031,2024-03-21 09:24:28.592 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19785,20856,2752,16374,15122,9976,21389,20479,21722,70.38999939,17.02000046,2024-03-21 09:24:28.612 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19786,20860,2756,16411,15159,10149,21400,20383,21741,70.41999817,16.90999985,2024-03-21 09:24:28.634 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19787,20883,2752,16447,15204,10194,21411,20411,21757,70.41000366,16.95999908,2024-03-21 09:24:28.887 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19788,20894,2752,16479,15238,10235,21411,20443,21905,70.44000244,16.89999962,2024-03-21 09:24:29.145 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19789,20903,2760,16507,15275,10144,21423,20466,21928,70.38999939,16.93000031,2024-03-21 09:24:29.403 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19790,20913,2756,16537,15314,10168,21435,20618,21948,70.38999939,16.94000053,2024-03-21 09:24:29.646 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19791,20924,2756,16570,15343,10218,21443,20640,21970,70.41999817,16.93000031,2024-03-21 09:24:29.885 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19792,20943,2756,16584,15384,10384,21451,20660,21989,70.41999817,16.85000038,2024-03-21 09:24:30.153 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19793,20949,2752,16613,15409,10413,21467,20680,22005,70.38999939,16.89999962,2024-03-21 09:24:30.405 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19794,20964,2752,16633,15431,10442,21470,20696,21899,70.41000366,16.89999962,2024-03-21 09:24:30.651 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19795,20973,2756,16661,15455,10471,21484,20714,21920,70.38999939,16.93000031,2024-03-21 09:24:30.896 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19796,20991,2760,16682,15477,10369,21495,20727,21937,70.41999817,16.90999985,2024-03-21 09:24:31.145 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19797,20996,2752,16700,15501,10403,21499,20617,21955,70.41000366,16.80999947,2024-03-21 09:24:31.400 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19798,21005,2752,16716,15518,10420,21515,20626,21968,70.41000366,16.90999985,2024-03-21 09:24:31.653 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19799,21012,2760,16736,15524,10460,21523,20634,21980,70.41999817,16.98999977,2024-03-21 09:24:31.923 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19800,21028,2752,16750,15536,10631,21525,20652,22005,70.38999939,16.94000053,2024-03-21 09:24:32.160 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19801,21034,2752,16766,15555,10649,21542,20658,22015,70.41999817,16.93000031,2024-03-21 09:24:32.406 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19802,21039,2752,16770,15572,10663,21540,20664,22154,70.41000366,16.98999977,2024-03-21 09:24:32.651 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19803,21053,2752,16789,15590,10684,21556,20679,22168,70.44000244,16.89999962,2024-03-21 09:24:32.924 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19804,21052,2756,16799,15610,10695,21560,20680,22181,70.44000244,16.86000061,2024-03-21 09:24:33.175 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19805,21057,2756,16812,15636,10706,21574,20689,22196,70.44999695,16.98999977,2024-03-21 09:24:33.435 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19806,21063,2752,16815,15658,10719,21568,20696,22209,70.41000366,16.87999916,2024-03-21 09:24:33.684 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19807,21055,2752,16827,15664,10736,21584,20700,22216,70.41999817,16.86000061,2024-03-21 09:24:33.948 +0700,2024-03-21 16:24:35.111 +0700,2024-03-21 16:24:35.111 +0700,57,3
19808,21063,2756,16836,15668,10742,21594,20707,22225,70.41999817,16.94000053,2024-03-21 09:24:34.183 +0700,2024-03-21 16:24:41.449 +0700,2024-03-21 16:24:41.449 +0700,57,3
19809,21064,2752,16837,15662,10745,21597,20704,22232,70.38999939,16.90999985,2024-03-21 09:24:35.198 +0700,2024-03-21 16:24:41.449 +0700,2024-03-21 16:24:41.449 +0700,57,3
19810,21064,2760,16843,15661,10748,21611,20708,22240,70.41000366,16.85000038,2024-03-21 09:24:35.219 +0700,2024-03-21 16:24:41.449 +0700,2024-03-21 16:24:41.449 +0700,57,3
19811,21066,2756,16849,15661,10750,21612,20708,22246,70.44000244,16.90999985,2024-03-21 09:24:35.239 +0700,2024-03-21 16:24:41.449 +0700,2024-03-21 16:24:41.449 +0700,57,3
19812,21071,2752,16852,15665,10629,21619,20712,22258,70.41999817,16.93000031,2024-03-21 09:24:35.259 +0700,2024-03-21 16:24:41.449 +0700,2024-03-21 16:24:41.449 +0700,57,3
19813,21071,2761,16862,15673,10634,21628,20713,22256,70.41999817,16.93000031,2024-03-21 09:24:35.445 +0700,2024-03-21 16:24:41.449 +0700,2024-03-21 16:24:41.449 +0700,57,3
